customer_id,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST_00214,3,43.3072811890835,2673.0879471872922,One year,Bank transfer,DSL,No,Yes,No internet service,Yes,Yes,No internet service,0
CUST_00215,20,89.51874662100657,5801.023499588713,One year,Bank transfer,DSL,Yes,Yes,No,No internet service,Yes,No internet service,0
CUST_00216,24,82.96283449385926,689.8269926972702,Two year,Electronic check,Fiber optic,Yes,No,No internet service,No,Yes,No,0
CUST_00217,54,106.34846083691153,7324.078921056974,One year,Bank transfer,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,0
CUST_00218,33,33.22879476510383,263.08317241176695,Month-to-month,Electronic check,DSL,No,Yes,No,Yes,No internet service,Yes,0
CUST_00219,24,117.75899603450432,7702.566054162396,Two year,Bank transfer,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,0
CUST_00220,36,78.26286460403657,3752.6092473838335,Two year,Mailed check,DSL,No,Yes,Yes,No,No,No,0
CUST_00221,38,119.54741523468144,3360.092557627975,One year,Bank transfer,Fiber optic,No internet service,No,No internet service,No internet service,No,No,0
CUST_00222,25,111.15147258658509,2125.9077379591863,Month-to-month,Bank transfer,Fiber optic,No,No,No internet service,No,Yes,Yes,1
CUST_00223,18,42.15172721131058,179.56196517503702,One year,Bank transfer,DSL,No internet service,No,No,No,No internet service,No,0
CUST_00224,66,25.61620099033131,2270.843088932218,Month-to-month,Electronic check,Fiber optic,No internet service,No,No,No internet service,No internet service,No,0
CUST_00225,54,45.563909379536156,964.2594111366382,Month-to-month,Electronic check,Fiber optic,No,No,No,No internet service,No,Yes,0
CUST_00226,35,72.75636489994199,5312.584657277818,Two year,Mailed check,DSL,No,No internet service,No,No internet service,Yes,No,0
CUST_00227,61,37.159636706518995,2620.6922813337374,Month-to-month,Mailed check,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,0
CUST_00228,41,36.74597445179885,6160.716694388926,Two year,Credit card,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,0
CUST_00229,33,66.25935471051531,1734.6378800343239,Month-to-month,Mailed check,No,No internet service,No,No,Yes,Yes,Yes,0
CUST_00230,68,23.326797116935843,7211.855373713665,Two year,Electronic check,No,No internet service,No,Yes,No internet service,No,Yes,0
CUST_00231,33,32.188808253227045,4231.553969336077,Month-to-month,Mailed check,No,Yes,Yes,No,No,No,Yes,0
CUST_00232,14,61.58613394079475,1004.5989521049531,One year,Mailed check,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,0
CUST_00233,21,26.312990920796647,3266.6773616624837,Month-to-month,Bank transfer,No,Yes,No,No,No internet service,Yes,Yes,0
CUST_00234,48,59.67550564555293,1733.4081401511169,One year,Mailed check,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,0
CUST_00235,20,67.40062659484451,1677.5148667286155,Month-to-month,Credit card,DSL,No,Yes,No internet service,Yes,Yes,No,0
CUST_00236,8,65.12666140731145,4100.320927452451,Month-to-month,Bank transfer,No,No internet service,Yes,Yes,No,No internet service,No,1
CUST_00237,7,106.91748574030873,5407.946923527344,Two year,Electronic check,Fiber optic,No internet service,Yes,No,Yes,No,Yes,1
CUST_00238,67,73.00624550517324,7301.7838234770825,Month-to-month,Credit card,No,Yes,Yes,No,Yes,No,No,0
CUST_00239,17,66.79804624780434,4067.079885032862,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No internet service,No,No,No,0
CUST_00240,33,61.07092453916662,7730.1263229608085,Month-to-month,Credit card,Fiber optic,Yes,No,No,No,No,No,0
CUST_00241,48,101.76233783044862,7538.915331379613,One year,Bank transfer,DSL,No internet service,No,No internet service,No internet service,No,Yes,0
CUST_00242,59,109.50566039998331,6933.993986876447,Two year,Credit card,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,0
CUST_00243,22,105.32424691971175,4049.8203932031065,Two year,Credit card,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,0
CUST_00244,30,87.35465781313908,1213.14115513507,Month-to-month,Mailed check,No,Yes,Yes,No internet service,Yes,No,No internet service,1
CUST_00245,38,33.73617459686742,1821.4453115415408,Month-to-month,Electronic check,DSL,No internet service,Yes,No,No internet service,No,No,0
CUST_00246,51,47.68699694920123,5216.593021424607,One year,Bank transfer,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,0
CUST_00247,54,24.606306368197743,3431.8643442451494,Month-to-month,Credit card,No,Yes,No,Yes,No internet service,No,Yes,0
CUST_00248,8,113.08240749901141,1259.7328908565717,Two year,Electronic check,DSL,No,No,No internet service,Yes,No,Yes,1
CUST_00249,27,86.07985296909104,3884.0520757505524,Two year,Electronic check,Fiber optic,No,No,Yes,No,No,Yes,0
CUST_00250,27,94.63628843132415,237.7013094661628,One year,Mailed check,No,No internet service,No,Yes,No,Yes,No,0
CUST_00251,21,51.1571739582229,5897.773430106787,One year,Electronic check,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,0
CUST_00252,30,104.56535222773424,681.2922264685578,Two year,Bank transfer,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,0
CUST_00253,28,45.96032837084785,5069.99759730574,One year,Mailed check,DSL,Yes,Yes,No internet service,No internet service,No,Yes,0
CUST_00254,64,20.16437571124497,6364.781430242236,Month-to-month,Credit card,DSL,No internet service,No,No,Yes,No,Yes,0
CUST_00255,69,57.641496252069395,1147.8866081863277,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,0
CUST_00256,61,77.07614809590734,4197.245656261499,One year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,0
CUST_00257,48,67.87048579655226,6254.63336343981,Two year,Bank transfer,DSL,No,Yes,No internet service,No,No internet service,No,0
CUST_00258,19,106.2076142576597,2159.004292580311,One year,Mailed check,DSL,No internet service,Yes,No,Yes,Yes,No,0
CUST_00259,4,30.540528595616692,1387.0410847127907,Two year,Electronic check,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,1
CUST_00260,35,75.38234406337256,2760.870976642909,One year,Bank transfer,No,Yes,No,No,No internet service,No,No,0
CUST_00261,64,71.29793498209074,4482.123495008195,One year,Electronic check,DSL,No,No internet service,No internet service,Yes,Yes,No,0
CUST_00262,49,48.1392982172163,4644.708799352525,One year,Electronic check,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,0
CUST_00263,17,102.22281125770105,1133.9230343157274,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,1
CUST_00264,44,95.28486558822063,3714.793896624376,Month-to-month,Electronic check,No,No internet service,Yes,No internet service,No internet service,No,No internet service,1
CUST_00265,30,93.2859187331831,2219.429344761954,Two year,Mailed check,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,0
CUST_00266,46,107.6192478269556,6751.991322713111,One year,Mailed check,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,0
CUST_00267,6,92.27846006215212,2577.243543305843,Month-to-month,Credit card,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,1
CUST_00268,37,43.18412917147265,6725.765743817491,One year,Electronic check,DSL,Yes,Yes,No,No internet service,Yes,No internet service,0
CUST_00269,24,90.5562711649691,3485.6604395541576,Two year,Electronic check,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,0
CUST_00270,46,50.77028133898438,5840.027550028981,Month-to-month,Credit card,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,0
CUST_00271,53,44.21746503474705,4129.475805498735,Two year,Mailed check,DSL,No,No,No internet service,Yes,Yes,No internet service,0
CUST_00272,60,27.30035928996273,5013.504730634714,Month-to-month,Credit card,Fiber optic,No,Yes,No,Yes,No,No internet service,0
CUST_00273,63,94.40285803476768,3223.3164358049266,One year,Credit card,DSL,No internet service,Yes,No,No internet service,Yes,Yes,0
CUST_00274,32,91.10009619498112,6168.833465679177,Two year,Credit card,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,0
CUST_00275,33,43.44994776740937,3458.9961302319007,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,0
CUST_00276,67,94.93790167241559,3713.947008027993,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,0
CUST_00277,18,111.78408830935531,4189.661479024562,One year,Electronic check,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,0
CUST_00278,25,30.802895749157926,6671.41053524927,Two year,Electronic check,Fiber optic,No internet service,Yes,No,No,No,Yes,0
CUST_00279,54,43.263663838677495,5309.093535951572,Two year,Bank transfer,No,Yes,No,No,No internet service,Yes,No internet service,0
CUST_00280,58,95.02607940873155,2858.367053869423,Two year,Credit card,DSL,Yes,No,No,No,No,Yes,0
CUST_00281,67,47.450667350707825,5395.525108454188,One year,Credit card,No,Yes,No,No,No,No internet service,No,0
CUST_00282,46,82.46639742837168,5175.16992676776,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,No,1
CUST_00283,24,28.116422446371452,7455.052279449665,Month-to-month,Mailed check,No,No internet service,No internet service,No,No internet service,No internet service,No,0
CUST_00284,32,65.22024791035386,6747.189844600265,Two year,Bank transfer,No,No,No,No,No,Yes,Yes,0
CUST_00285,47,93.9091421992953,5214.83069763486,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No internet service,No internet service,No,0
CUST_00286,23,88.65139430432525,2797.9061744039445,Two year,Mailed check,No,No,No internet service,Yes,No,Yes,No,0
CUST_00287,66,101.50721006758069,6258.653946004029,One year,Electronic check,DSL,Yes,No,No internet service,Yes,Yes,No,0
CUST_00288,27,107.74521266031688,4644.145515196127,One year,Bank transfer,No,No internet service,No internet service,No internet service,Yes,No,Yes,0
CUST_00289,2,97.31835012587582,7883.632905997123,One year,Bank transfer,No,No internet service,No internet service,No,No,No,No,1
CUST_00290,17,87.15877429389259,2055.2984157014516,Two year,Credit card,No,No,No internet service,No internet service,No,Yes,No,0
CUST_00291,33,23.172249181603114,729.281143354007,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,Yes,No,No internet service,0
CUST_00292,9,73.49666734094441,652.1453139147867,One year,Electronic check,No,No,No,Yes,Yes,Yes,No internet service,0
CUST_00293,43,23.76977249148528,5156.240067978275,Two year,Electronic check,No,No,No,No,No internet service,Yes,No internet service,0
CUST_00294,48,100.80678171160226,7520.1558084010385,Two year,Credit card,No,No internet service,No,Yes,Yes,No internet service,No,0
CUST_00295,39,52.07245244599576,115.26212290289098,One year,Credit card,DSL,Yes,Yes,Yes,No internet service,No,No internet service,0
CUST_00296,42,76.2429374117921,5833.591270966442,One year,Credit card,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,0
CUST_00297,26,47.94453073189026,5290.814942010269,One year,Mailed check,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,0
CUST_00298,50,98.25001443802935,5885.20311853378,Month-to-month,Bank transfer,Fiber optic,No internet service,No,Yes,No,Yes,Yes,1
CUST_00299,25,108.65025266419025,2907.702713422451,Month-to-month,Electronic check,DSL,No,No internet service,No,No internet service,No,No internet service,1
CUST_00300,24,59.8642494213064,6581.9219127970555,Two year,Electronic check,No,Yes,Yes,Yes,No internet service,Yes,No internet service,0
CUST_00301,13,106.2922393510989,453.18475820900943,One year,Mailed check,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,0
CUST_00302,60,46.70750074563324,6067.905694914018,One year,Credit card,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,0
CUST_00303,7,73.46609230755237,2209.868336657793,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,No,No,Yes,Yes,1
CUST_00304,57,105.8761429838704,3867.018421378765,One year,Credit card,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,0
CUST_00305,36,52.588134261579036,6598.826545302042,Two year,Electronic check,DSL,No internet service,Yes,Yes,No,No,Yes,0
CUST_00306,45,115.40422650780857,2243.7363780099827,One year,Mailed check,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST_00307,20,32.187950178138365,1563.1393419867586,Month-to-month,Bank transfer,No,Yes,Yes,Yes,No,No internet service,No,0
CUST_00308,65,21.827506972350623,5482.3741642482855,Two year,Bank transfer,DSL,No internet service,No,No internet service,No internet service,No internet service,No,0
CUST_00309,8,110.41353525781906,4313.819642903756,Two year,Bank transfer,No,No,Yes,No internet service,Yes,No internet service,No,1
CUST_00310,16,26.864866614787225,4163.790563094857,One year,Bank transfer,Fiber optic,No,Yes,No,Yes,No internet service,Yes,0
CUST_00311,14,119.18891959474917,2128.479172749514,Two year,Mailed check,Fiber optic,No internet service,No,No,No internet service,Yes,No,0
CUST_00312,15,115.1396861979106,375.5544159782185,One year,Electronic check,DSL,No internet service,No internet service,No internet service,No,No,No internet service,0
CUST_00313,66,33.70209100363206,3341.126192820563,One year,Bank transfer,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,0
CUST_00314,32,73.75846256925658,941.819895695367,Month-to-month,Bank transfer,DSL,Yes,Yes,No,Yes,No,Yes,0
CUST_00315,63,38.49202974671444,7257.314290128697,Two year,Electronic check,No,No internet service,No,Yes,Yes,Yes,No internet service,0
CUST_00316,51,62.81551730301199,425.8775554266711,One year,Credit card,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,0
CUST_00317,25,26.14251292598327,3510.0417480566134,One year,Bank transfer,DSL,No,No,Yes,Yes,Yes,No internet service,0
CUST_00318,58,42.39245877965895,512.7401112365403,One year,Bank transfer,DSL,Yes,Yes,Yes,No internet service,No,Yes,0
CUST_00319,63,56.32727963988995,854.796609061654,Two year,Credit card,No,No internet service,No internet service,No internet service,Yes,No,No internet service,0
CUST_00320,62,63.864750024605485,5305.046668683974,Two year,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,0
CUST_00321,22,117.74962582088932,5212.1789616953465,Two year,Electronic check,Fiber optic,No internet service,No,No internet service,No,No,No,0
CUST_00322,58,100.78656456839812,361.11233954757427,One year,Bank transfer,No,No internet service,Yes,No internet service,No,Yes,Yes,0
CUST_00323,58,93.74099443119462,108.93865345487454,Two year,Electronic check,No,No internet service,No,Yes,No internet service,No,No,0
